County,month,DOS ID
cortland,5,0.19999999999999996
cortland,6,0.33333333333333326
cortland,7,-0.1875
cortland,8,-0.15384615384615385
cortland,9,0.36363636363636354
cortland,10,0.33333333333333326
cortland,11,-0.5
cortland,12,0.6000000000000001
delaware,1,1.0
delaware,2,-0.34375
delaware,3,-0.09523809523809523
delaware,4,-0.368421052631579
delaware,5,0.5833333333333333
delaware,6,0.42105263157894735
delaware,7,0.2962962962962963
delaware,8,0.05714285714285716
delaware,9,-0.08108108108108103
delaware,10,-0.08823529411764708
delaware,11,-0.12903225806451613
delaware,12,0.18518518518518512
dutchess,1,5.40625
dutchess,2,-0.039024390243902474
dutchess,3,-0.09137055837563457
dutchess,4,-0.2178770949720671
dutchess,5,0.05714285714285716
dutchess,6,0.43918918918918926
dutchess,7,0.136150234741784
dutchess,8,-0.02892561983471076
dutchess,9,0.04680851063829783
dutchess,10,-0.05284552845528456
dutchess,11,-0.07296137339055797
dutchess,12,0.1342592592592593
erie,1,1.1346938775510202
erie,2,-0.06883365200764824
erie,3,-0.1457905544147844
erie,4,-0.21153846153846156
erie,5,0.25914634146341453
erie,6,0.24939467312348662
erie,7,0.30426356589147296
erie,8,-0.09212481426448738
erie,9,0.11292962356792136
erie,10,-0.17352941176470593
erie,11,-0.10142348754448394
erie,12,0.05742574257425748
essex,1,-0.951310861423221
essex,2,-0.3076923076923077
essex,3,-0.11111111111111116
essex,4,0.125
essex,5,0.05555555555555558
essex,6,0.0
essex,7,0.26315789473684204
essex,8,0.125
essex,9,0.07407407407407418
essex,10,-0.06896551724137934
essex,11,-0.33333333333333337
essex,12,0.5555555555555556
franklin,1,-0.5357142857142857
franklin,2,-0.23076923076923073
franklin,3,0.19999999999999996
franklin,4,-0.25
franklin,5,0.4444444444444444
franklin,6,0.07692307692307687
franklin,7,-0.2142857142857143
franklin,8,0.36363636363636354
franklin,9,-0.06666666666666665
franklin,10,0.1428571428571428
franklin,11,1.125
franklin,12,-0.6470588235294117
fulton,1,0.6666666666666667
fulton,2,-0.050000000000000044
fulton,3,0.05263157894736836
fulton,4,-0.25
fulton,5,-0.2666666666666667
fulton,6,1.5454545454545454
fulton,7,-0.6071428571428572
fulton,8,1.4545454545454546
fulton,9,-0.37037037037037035
fulton,10,0.9411764705882353
fulton,11,-0.3939393939393939
fulton,12,0.1499999999999999
genesee,1,-0.4782608695652174
genesee,2,0.5833333333333333
genesee,3,-0.26315789473684215
genesee,4,-0.2857142857142857
genesee,5,-0.09999999999999998
genesee,6,1.1111111111111112
genesee,7,0.10526315789473695
genesee,8,0.09523809523809534
genesee,9,-0.13043478260869568
genesee,10,0.050000000000000044
genesee,11,-0.38095238095238093
genesee,12,0.46153846153846145
greene,1,1.1578947368421053
greene,2,-0.14634146341463417
greene,3,-0.11428571428571432
greene,4,-0.22580645161290325
greene,5,-0.125
greene,6,0.8571428571428572
greene,7,0.10256410256410264
greene,8,0.2558139534883721
greene,9,-0.2222222222222222
greene,10,0.11904761904761907
greene,11,-0.19148936170212771
greene,12,0.3157894736842106
hamilton,1,-0.9
hamilton,3,-0.6
hamilton,4,0.0
hamilton,5,0.0
hamilton,6,1.0
hamilton,7,0.75
hamilton,8,-0.2857142857142857
hamilton,9,-0.4
hamilton,10,0.33333333333333326
hamilton,11,0.25
hamilton,12,-0.19999999999999996
herkimer,1,4.5
herkimer,2,-0.045454545454545414
herkimer,3,-0.2857142857142857
herkimer,4,-0.2666666666666667
herkimer,5,0.36363636363636354
herkimer,6,-0.4
herkimer,7,2.2222222222222223
herkimer,8,-0.4482758620689655
herkimer,9,0.125
herkimer,10,0.5555555555555556
herkimer,11,-0.5714285714285714
herkimer,12,0.16666666666666674
jefferson,1,2.642857142857143
jefferson,2,-0.5490196078431373
jefferson,3,0.21739130434782616
jefferson,4,0.1071428571428572
jefferson,5,-0.22580645161290325
jefferson,6,0.5833333333333333
jefferson,7,0.13157894736842102
jefferson,8,-0.41860465116279066
jefferson,9,0.6399999999999999
jefferson,10,0.14634146341463405
jefferson,11,-0.25531914893617025
jefferson,12,0.4285714285714286
kings,1,61.56
kings,2,-0.08663682864450128
kings,3,-0.2495624781239062
kings,4,-0.3274253731343284
kings,5,0.3515950069348128
kings,6,0.5464340687532068
kings,7,0.3151957531519576
kings,8,-0.08476286579212922
kings,9,-0.03445424476295478
kings,10,-0.1381672851841279
kings,11,-0.11493872143093742
kings,12,0.056511976047904255
lewis,1,-0.9946865037194474
lewis,2,-0.33333333333333337
lewis,3,0.10000000000000009
lewis,4,-0.5454545454545454
lewis,5,0.0
lewis,6,2.2
lewis,7,-0.5
lewis,8,0.625
lewis,9,-0.5384615384615384
lewis,10,1.3333333333333335
lewis,11,-0.0714285714285714
lewis,12,0.6153846153846154
livingston,1,0.09523809523809534
livingston,2,-0.08695652173913049
livingston,3,-0.09523809523809523
livingston,4,-0.5789473684210527
livingston,5,1.5
livingston,6,-0.25
livingston,7,0.6000000000000001
livingston,8,-0.20833333333333337
livingston,9,0.0
livingston,10,0.26315789473684204
livingston,11,-0.29166666666666663
livingston,12,0.47058823529411775
madison,1,-0.19999999999999996
madison,2,0.050000000000000044
madison,3,-0.2857142857142857
madison,4,0.06666666666666665
madison,5,-0.125
madison,6,0.6428571428571428
madison,7,-0.04347826086956519
madison,8,-0.2727272727272727
madison,9,0.6875
madison,10,-0.14814814814814814
madison,11,0.21739130434782616
madison,12,-0.3928571428571429
monroe,1,23.941176470588236
monroe,2,-0.17688679245283023
monroe,3,0.008595988538681931
monroe,4,-0.2982954545454546
monroe,5,0.1740890688259109
monroe,6,0.47931034482758617
monroe,7,0.08624708624708632
monroe,8,-0.045064377682403456
monroe,9,-0.0561797752808989
monroe,10,0.1071428571428572
monroe,11,-0.15053763440860213
monroe,12,0.16455696202531644
montgomery,1,-0.9347826086956522
montgomery,2,-0.5666666666666667
montgomery,3,0.3076923076923077
montgomery,4,0.17647058823529416
montgomery,5,-0.25
montgomery,6,0.2666666666666666
montgomery,7,0.10526315789473695
montgomery,8,-0.23809523809523814
montgomery,9,0.625
montgomery,10,-0.3846153846153846
montgomery,11,-0.125
montgomery,12,0.1428571428571428
nassau,1,121.1875
nassau,2,-0.11713554987212271
nassau,3,-0.2294322132097335
nassau,4,-0.3052631578947368
nassau,5,0.2857142857142858
nassau,6,0.37542087542087543
nassau,7,0.39534883720930236
nassau,8,-0.10394736842105268
nassau,9,0.026431718061673992
nassau,10,-0.07534573199809247
nassau,11,-0.15471892728210412
nassau,12,0.13422818791946312
new york,1,0.7746100053792362
new york,2,-0.09396786905122767
new york,3,-0.18534626965540313
new york,4,-0.24969199178644763
new york,5,0.17515051997810627
new york,6,0.26176059618071723
new york,7,0.22517534145441132
new york,8,-0.012654413980114465
new york,9,-0.04272200183094299
new york,10,-0.021357985336308616
new york,11,-0.21693811074918568
new york,12,0.1576539101497505
niagara,1,-0.970894717930291
niagara,2,-0.07407407407407407
niagara,3,-0.36
niagara,4,-0.125
niagara,5,0.30952380952380953
niagara,6,0.49090909090909096
niagara,7,0.03658536585365857
niagara,8,0.08235294117647052
niagara,9,-0.11956521739130432
niagara,10,0.08641975308641969
niagara,11,-0.06818181818181823
niagara,12,-0.03658536585365857
oneida,1,0.05063291139240511
oneida,2,-0.2530120481927711
oneida,3,0.048387096774193505
oneida,4,-0.2153846153846154
oneida,5,0.13725490196078427
oneida,6,0.48275862068965525
oneida,7,0.3139534883720929
oneida,8,0.03539823008849563
oneida,9,-0.14529914529914534
oneida,10,-0.28
oneida,11,-0.01388888888888884
oneida,12,0.07042253521126751
onondaga,1,2.013157894736842
onondaga,2,-0.004366812227074246
onondaga,3,-0.14473684210526316
onondaga,4,-0.1743589743589744
onondaga,5,0.13043478260869557
onondaga,6,0.15934065934065944
onondaga,7,0.18483412322274884
onondaga,8,0.05600000000000005
onondaga,9,-0.20833333333333337
onondaga,10,0.0717703349282297
onondaga,11,0.049107142857142794
onondaga,12,-0.06808510638297871
ontario,1,-0.7534246575342466
ontario,2,-0.4444444444444444
ontario,3,0.46666666666666656
ontario,4,-0.15909090909090906
ontario,5,0.054054054054053946
ontario,6,0.4358974358974359
ontario,7,-0.1071428571428571
ontario,8,-0.26
ontario,9,0.3783783783783783
ontario,10,-0.0980392156862745
ontario,11,-0.17391304347826086
ontario,12,0.5526315789473684
orange,1,5.254237288135593
orange,2,-0.0677506775067751
orange,3,-0.24709302325581395
orange,4,-0.2277992277992278
orange,5,0.21999999999999997
orange,6,0.5737704918032787
orange,7,0.125
orange,8,-0.13657407407407407
orange,9,0.0536193029490617
orange,10,-0.022900763358778664
orange,11,-0.03645833333333337
orange,12,-0.008108108108108136
orleans,1,-0.9645776566757494
orleans,2,-0.15384615384615385
orleans,3,0.09090909090909083
orleans,4,-0.25
orleans,5,-0.11111111111111116
orleans,6,0.0
orleans,7,0.0
orleans,8,0.5
orleans,9,-0.25
orleans,10,0.11111111111111116
orleans,11,-0.4
orleans,12,2.1666666666666665
oswego,1,0.368421052631579
oswego,2,0.03846153846153855
oswego,3,-0.18518518518518523
oswego,4,-0.045454545454545414
oswego,5,0.04761904761904767
oswego,6,0.40909090909090917
oswego,7,0.7096774193548387
oswego,8,-0.4339622641509434
oswego,9,0.30000000000000004
oswego,10,-0.05128205128205132
oswego,11,-0.5135135135135135
oswego,12,0.6666666666666667
otsego,1,-0.23333333333333328
otsego,2,-0.21739130434782605
otsego,3,-0.16666666666666663
otsego,4,-0.6
otsego,5,1.6666666666666665
otsego,6,0.3125
otsego,7,-0.23809523809523814
otsego,8,0.8125
otsego,9,0.034482758620689724
otsego,10,0.10000000000000009
otsego,11,-0.303030303030303
otsego,12,-0.5652173913043479
putnam,1,6.8
putnam,2,-0.14102564102564108
putnam,3,0.014925373134328401
putnam,4,-0.23529411764705888
putnam,5,0.03846153846153855
putnam,6,0.05555555555555558
putnam,7,0.29824561403508776
putnam,8,0.12162162162162171
putnam,9,-0.012048192771084376
putnam,10,0.15853658536585358
putnam,11,-0.3789473684210526
putnam,12,0.3728813559322033
queens,1,27.271604938271604
queens,2,-0.05196506550218338
queens,3,-0.2855826807922617
queens,4,-0.35460992907801414
queens,5,0.39860139860139854
queens,6,0.54
queens,7,0.3534322820037106
queens,8,-0.04420836189170663
queens,9,-0.03764790247400507
queens,10,-0.07824143070044709
queens,11,-0.17744543249797895
queens,12,-0.05356265356265355
rensselaer,1,-0.9527518172377986
rensselaer,2,0.0
rensselaer,3,-0.09890109890109888
rensselaer,4,-0.46341463414634143
rensselaer,5,0.7045454545454546
rensselaer,6,0.2933333333333332
rensselaer,7,-0.23711340206185572
rensselaer,8,-0.05405405405405406
rensselaer,9,0.17142857142857149
rensselaer,10,0.024390243902439046
rensselaer,11,-0.30952380952380953
rensselaer,12,0.3448275862068966
richmond,1,4.102564102564102
richmond,2,-0.23115577889447236
richmond,3,-0.08496732026143794
richmond,4,-0.30000000000000004
richmond,5,0.3214285714285714
richmond,6,0.20463320463320467
richmond,7,0.3205128205128205
richmond,8,0.02184466019417486
richmond,9,0.052256532066508266
richmond,10,-0.1534988713318285
richmond,11,-0.05066666666666664
richmond,12,-0.1067415730337079
rockland,1,0.47169811320754707
rockland,2,-0.1282051282051282
rockland,3,-0.321078431372549
rockland,4,-0.2563176895306859
rockland,5,0.5145631067961165
rockland,6,0.40705128205128216
rockland,7,0.19589977220956722
rockland,8,-0.08380952380952378
rockland,9,-0.08108108108108103
rockland,10,-0.15158371040723984
rockland,11,0.07733333333333325
rockland,12,0.2747524752475248
saratoga,1,-0.7184466019417476
saratoga,2,-0.24137931034482762
saratoga,3,-0.17272727272727273
saratoga,4,0.05494505494505497
saratoga,5,-0.07291666666666663
saratoga,6,0.247191011235955
saratoga,7,0.3873873873873874
saratoga,8,-0.08441558441558439
saratoga,9,-0.07801418439716312
saratoga,10,0.16153846153846163
saratoga,11,-0.1258278145695364
saratoga,12,0.045454545454545414
schenectady,1,-0.4130434782608695
schenectady,2,-0.03703703703703709
schenectady,3,-0.07692307692307687
schenectady,4,-0.3472222222222222
schenectady,5,0.34042553191489366
schenectady,6,0.39682539682539675
schenectady,7,0.19318181818181812
schenectady,8,0.00952380952380949
schenectady,9,0.0
schenectady,10,0.018867924528301883
schenectady,11,-0.2870370370370371
schenectady,12,-0.07792207792207795
schoharie,1,-0.8732394366197183
schoharie,2,1.0
schoharie,3,-0.33333333333333337
schoharie,4,-0.5
schoharie,5,0.5
schoharie,6,0.11111111111111116
schoharie,7,0.6000000000000001
schoharie,8,-0.5625
schoharie,9,0.7142857142857142
schoharie,10,-0.33333333333333337
schoharie,11,0.875
schoharie,12,-0.5333333333333333
schuyler,1,0.8571428571428572
schuyler,2,-0.6923076923076923
schuyler,3,1.0
schuyler,4,-0.625
schuyler,5,0.33333333333333326
schuyler,6,0.25
schuyler,7,1.0
schuyler,8,-0.7
schuyler,9,0.33333333333333326
schuyler,10,1.0
schuyler,11,0.75
schuyler,12,0.2142857142857142
seneca,1,0.05882352941176472
seneca,2,-0.6111111111111112
seneca,3,-0.1428571428571429
seneca,4,0.16666666666666674
seneca,5,-0.1428571428571429
seneca,6,0.16666666666666674
seneca,7,0.1428571428571428
seneca,8,0.25
seneca,9,0.0
seneca,10,0.0
seneca,11,-0.19999999999999996
seneca,12,0.375
st. lawrence,1,1.0909090909090908
st. lawrence,2,0.04347826086956519
st. lawrence,3,-0.29166666666666663
st. lawrence,4,-0.4117647058823529
st. lawrence,5,0.6000000000000001
st. lawrence,6,0.5
st. lawrence,7,-0.20833333333333337
st. lawrence,8,0.21052631578947367
st. lawrence,9,-0.34782608695652173
st. lawrence,10,0.6000000000000001
st. lawrence,11,-0.20833333333333337
st. lawrence,12,0.0
steuben,1,0.26315789473684204
steuben,2,0.08333333333333326
steuben,3,0.0
steuben,4,-0.23076923076923073
steuben,5,-0.050000000000000044
steuben,6,0.26315789473684204
steuben,7,0.125
steuben,8,0.11111111111111116
steuben,9,0.06666666666666665
steuben,10,-0.3125
steuben,11,-0.5454545454545454
steuben,12,0.6000000000000001
suffolk,1,88.8125
suffolk,2,-0.04732080723729992
suffolk,3,-0.1351351351351351
suffolk,4,-0.33783783783783783
suffolk,5,0.29591836734693877
suffolk,6,0.43996062992125995
suffolk,7,0.20984278879015728
suffolk,8,-0.049717514124293816
suffolk,9,0.019619500594530326
suffolk,10,-0.051311953352769724
suffolk,11,-0.14996926859250148
suffolk,12,0.010122921185827805
sullivan,1,-0.9520400858983536
sullivan,2,0.26865671641791056
sullivan,3,-0.5411764705882354
sullivan,4,-0.1282051282051282
sullivan,5,0.911764705882353
sullivan,6,0.07692307692307687
sullivan,7,0.1428571428571428
sullivan,8,0.08749999999999991
sullivan,9,0.06896551724137923
sullivan,10,0.010752688172043001
sullivan,11,-0.15957446808510634
sullivan,12,0.2784810126582278
tioga,1,-0.7722772277227723
tioga,2,-0.6956521739130435
tioga,3,0.2857142857142858
tioga,4,0.22222222222222232
tioga,5,0.09090909090909083
tioga,6,0.5
tioga,7,-0.38888888888888884
tioga,8,0.09090909090909083
tioga,9,0.0
tioga,10,0.08333333333333326
tioga,11,-0.07692307692307687
tioga,12,0.08333333333333326
tompkins,1,3.0
tompkins,2,0.07692307692307687
tompkins,3,-0.3214285714285714
tompkins,4,-0.10526315789473684
tompkins,5,-0.02941176470588236
tompkins,6,0.2727272727272727
tompkins,7,0.40476190476190466
tompkins,8,-0.016949152542372836
tompkins,9,0.051724137931034475
tompkins,10,-0.16393442622950816
tompkins,11,-0.196078431372549
tompkins,12,-0.14634146341463417
ulster,1,3.1714285714285717
ulster,2,-0.11643835616438358
ulster,3,-0.26356589147286824
ulster,4,-0.33684210526315794
ulster,5,0.3492063492063493
ulster,6,0.44705882352941173
ulster,7,0.47967479674796754
ulster,8,-0.19780219780219777
ulster,9,0.12328767123287676
ulster,10,-0.04878048780487809
ulster,11,-0.1282051282051282
ulster,12,0.022058823529411686
warren,1,-0.7338129496402878
warren,2,-0.08108108108108103
warren,3,0.1470588235294117
warren,4,-0.46153846153846156
warren,5,0.19047619047619047
warren,6,0.52
warren,7,0.39473684210526305
warren,8,-0.24528301886792447
warren,9,0.125
warren,10,-0.1333333333333333
warren,11,-0.10256410256410253
warren,12,0.19999999999999996
washington,1,-0.45238095238095233
washington,2,0.30434782608695654
washington,3,-0.23333333333333328
washington,4,-0.26086956521739135
washington,5,0.11764705882352944
washington,6,-0.10526315789473684
washington,7,-0.11764705882352944
washington,8,0.8666666666666667
washington,9,-0.2142857142857143
washington,10,0.3181818181818181
washington,11,-0.1724137931034483
washington,12,0.375
wayne,1,-0.18181818181818177
wayne,2,-0.07407407407407407
wayne,3,-0.4
wayne,4,0.2666666666666666
wayne,5,0.10526315789473695
wayne,6,0.5238095238095237
wayne,7,0.0
wayne,8,0.1875
wayne,9,0.10526315789473695
wayne,10,-0.16666666666666663
wayne,11,-0.3142857142857143
wayne,12,0.125
westchester,1,37.925925925925924
westchester,2,-0.19695528068506185
westchester,3,-0.05924170616113744
westchester,4,-0.24559193954659952
westchester,5,0.12186978297161932
westchester,6,0.45386904761904767
westchester,7,0.21699078812691908
westchester,8,-0.08158116063919263
westchester,9,0.04304029304029311
westchester,10,-0.0035118525021948788
westchester,11,-0.19647577092511015
westchester,12,0.10197368421052633
wyoming,1,-0.9890547263681592
wyoming,2,-0.09090909090909094
wyoming,3,1.2000000000000002
wyoming,4,-0.7272727272727273
wyoming,5,0.0
wyoming,6,0.6666666666666667
wyoming,7,0.10000000000000009
wyoming,8,0.36363636363636354
wyoming,9,-0.4666666666666667
wyoming,10,-0.25
wyoming,11,0.8333333333333333
wyoming,12,-0.09090909090909094
yates,1,-0.5
yates,2,1.4
yates,3,-0.5833333333333333
yates,4,0.6000000000000001
yates,5,-0.625
yates,6,1.0
yates,7,1.3333333333333335
yates,8,-0.3571428571428571
yates,9,0.6666666666666667
yates,10,-0.4666666666666667
yates,11,0.0
yates,12,0.0
